timestamp,temperature,sp_active_columns,sp_sparsity,tm_active_cells,tm_predictive_cells,anomaly_score,sp_entropy,sp_mean_overlap,sp_dead_column_ratio,sp_max_duty_cycle,sp_mean_duty_cycle
2026-05-14T00:20,8,40,0.01953125,40,67,0.0,6.1022284747654485,0.9334426136379167,0.962890625,1.0,0.01953125
2026-05-14T00:50,9,40,0.01953125,40,67,0.0,6.102246191119507,0.9334622702788978,0.962890625,1.0,0.01953125
2026-05-14T01:20,8,40,0.01953125,40,67,0.0,6.102263778348471,0.9334819153127688,0.962890625,1.0,0.01953125
2026-05-14T01:50,8,40,0.01953125,41,67,0.0,6.102285893723308,0.9334871507309749,0.962890625,1.0,0.01953125
2026-05-14T02:20,9,40,0.01953125,41,67,0.0,6.102307874392599,0.9335067768299036,0.962890625,1.0,0.01953125
2026-05-14T02:50,9,40,0.01953125,41,67,0.0,6.1023297206040565,0.9335263913500127,0.962890625,1.0,0.01953125
2026-05-14T03:20,8,40,0.01953125,43,68,0.0,6.102358580443776,0.933517908752965,0.962890625,1.0,0.01953125
2026-05-14T03:50,8,40,0.01953125,44,75,0.0,6.102386946202179,0.933509431157449,0.962890625,1.0,0.01953125
2026-05-14T04:20,8,40,0.01953125,44,76,0.0,6.102419173902741,0.9335009585590418,0.962890625,1.0,0.01953125
2026-05-14T04:50,8,40,0.01953125,44,78,0.0,6.102440744628959,0.9334794394540683,0.962890625,1.0,0.01953125
2026-05-14T05:20,8,40,0.01953125,44,78,0.0,6.102462141251003,0.933470980680963,0.962890625,1.0,0.01953125
2026-05-14T05:50,8,40,0.01953125,44,78,0.0,6.1024795829258505,0.9334625268894675,0.962890625,1.0,0.01953125
2026-05-14T06:20,8,40,0.01953125,44,78,0.0,6.102497620300375,0.9334677541444883,0.962890625,1.0,0.01953125
2026-05-14T06:50,8,40,0.01953125,44,77,0.0,6.102508398863332,0.9334219360231325,0.962890625,1.0,0.01953125
2026-05-14T07:20,8,40,0.01953125,44,74,0.0,6.102520250024509,0.9334135041222025,0.962890625,1.0,0.01953125
2026-05-14T07:50,8,40,0.01953125,44,72,0.0,6.102526312158149,0.9333920487140134,0.962890625,1.0,0.01953125
2026-05-14T08:20,8,40,0.01953125,44,71,0.0,6.102527733832025,0.9333972905439107,0.962890625,1.0,0.01953125
2026-05-14T08:50,9,40,0.01953125,44,71,0.0,6.102529048077932,0.9334168680599179,0.962890625,1.0,0.01953125
2026-05-14T09:20,9,40,0.01953125,44,71,0.0,6.102527939611379,0.933422099515732,0.962890625,1.0,0.01953125
2026-05-14T09:50,9,40,0.01953125,44,71,0.0,6.102529924706569,0.9334273278978351,0.962890625,1.0,0.01953125
2026-05-14T10:20,9,40,0.01953125,43,71,0.0,6.1025258676179215,0.9334325532089357,0.962890625,1.0,0.01953125
2026-05-14T10:50,10,40,0.01953125,42,71,0.0,6.102520899422384,0.9334377754517384,0.962890625,1.0,0.01953125
2026-05-14T11:20,10,40,0.01953125,42,71,0.0,6.102515831212916,0.9334573123535724,0.962890625,1.0,0.01953125
2026-05-14T11:50,9,40,0.01953125,42,71,0.0,6.102516377504933,0.9334625242666713,0.962890625,1.0,0.01953125
2026-05-14T12:20,8,40,0.01953125,41,71,0.0,6.102511906989711,0.9334677331220331,0.962890625,1.0,0.01953125
2026-05-14T12:50,9,40,0.01953125,41,71,0.0,6.102506262489346,0.9334729389223478,0.962890625,1.0,0.01953125
2026-05-14T13:20,9,40,0.01953125,41,71,0.0,6.102500519097684,0.9334924426048684,0.962890625,1.0,0.01953125
2026-05-14T13:50,9,40,0.01953125,41,71,0.0,6.102491665929741,0.9334840221658758,0.962890625,1.0,0.01953125
2026-05-14T14:20,10,40,0.01953125,41,73,0.0,6.102479103274943,0.9334892186176863,0.962890625,1.0,0.01953125
2026-05-14T14:50,12,40,0.01953125,41,74,0.0,6.1024634900468735,0.933480804055924,0.962890625,1.0,0.01953125
2026-05-14T15:20,12,40,0.01953125,41,74,0.0,6.102447790339365,0.9335002825906076,0.962890625,1.0,0.01953125
2026-05-14T15:50,9,40,0.01953125,41,75,0.0,6.102424973140049,0.933505469718712,0.962890625,1.0,0.01953125
2026-05-14T16:20,9,40,0.01953125,40,77,0.0,6.10240347435126,0.9334970577886691,0.962890625,1.0,0.01953125
2026-05-14T16:50,11,40,0.01953125,40,78,0.0,6.102379218039977,0.9335022428250666,0.962890625,1.0,0.01953125
2026-05-14T17:20,11,40,0.01953125,40,78,0.0,6.102353063423728,0.9335074248283921,0.962890625,1.0,0.01953125
2026-05-14T17:50,11,40,0.01953125,40,78,0.0,6.10232893888422,0.9335126038013063,0.962890625,1.0,0.01953125
2026-05-14T18:20,9,40,0.01953125,40,78,0.0,6.102305245429035,0.9335041996215228,0.962890625,1.0,0.01953125
2026-05-14T18:50,10,40,0.01953125,40,78,0.0,6.1022823676554125,0.9334958003535918,0.962890625,1.0,0.01953125
2026-05-14T19:20,9,40,0.01953125,40,78,0.0,6.102253587076699,0.9334744650675636,0.962890625,1.0,0.01953125
2026-05-14T19:50,10,40,0.01953125,40,76,0.0,6.102238689173875,0.9334531422437353,0.962890625,1.0,0.01953125
2026-05-14T20:20,9,40,0.01953125,40,73,0.0,6.102241021812595,0.9334318318711908,0.962890625,1.0,0.01953125
2026-05-14T20:50,9,40,0.01953125,40,73,0.0,6.102243247175131,0.9334512621596114,0.962890625,1.0,0.01953125
2026-05-14T21:20,9,40,0.01953125,40,72,0.0,6.102250129867544,0.9334564469422304,0.962890625,1.0,0.01953125
2026-05-14T21:50,9,40,0.01953125,40,72,0.0,6.102256019822686,0.9334616286998888,0.962890625,1.0,0.01953125
2026-05-14T22:20,9,40,0.01953125,40,69,0.0,6.102264238104629,0.933466807435233,0.962890625,1.0,0.01953125
2026-05-14T22:50,9,40,0.01953125,40,69,0.0,6.102272342751114,0.9334862048674677,0.962890625,1.0,0.01953125
2026-05-14T23:20,9,40,0.01953125,40,67,0.0,6.102285815728241,0.9334913734210462,0.962890625,1.0,0.01953125
2026-05-14T23:50,8,40,0.01953125,40,66,0.0,6.102303271865614,0.933496538962647,0.962890625,1.0,0.01953125
2026-05-15T00:20,8,40,0.01953125,40,67,0.0,6.1023206867597395,0.9335017014949023,0.962890625,1.0,0.01953125
2026-05-15T00:50,8,40,0.01953125,40,67,0.0,6.10233797612673,0.9335210661712288,0.962890625,1.0,0.01953125
2026-05-15T01:20,8,40,0.01953125,40,67,0.0,6.10235514019528,0.9335404195726346,0.962890625,1.0,0.01953125
2026-05-15T02:20,8,40,0.01953125,41,67,0.0,6.1023767575032535,0.9335455648265991,0.962890625,1.0,0.01953125
2026-05-15T02:50,8,40,0.01953125,41,67,0.0,6.102398244097671,0.9335648998382877,0.962890625,1.0,0.01953125
2026-05-15T03:20,8,40,0.01953125,43,68,0.0,6.102426626364723,0.9335565220037687,0.962890625,1.0,0.01953125
2026-05-15T03:50,8,40,0.01953125,44,75,0.0,6.102454509878136,0.9335481490415,0.962890625,1.0,0.01953125
2026-05-15T04:20,7,40,0.01953125,44,76,0.0,6.102486175357,0.9335397809472327,0.962890625,1.0,0.01953125
2026-05-15T04:50,7,40,0.01953125,44,77,0.0,6.102511575261738,0.9335314177167225,0.962890625,1.0,0.01953125
2026-05-15T05:20,7,40,0.01953125,44,78,0.0,6.102532229106827,0.9335230593457304,0.962890625,1.0,0.01953125
2026-05-15T05:50,7,40,0.01953125,44,78,0.0,6.102552975418223,0.9335018400767596,0.962890625,1.0,0.01953125
2026-05-15T06:20,7,40,0.01953125,44,78,0.0,6.102570699105483,0.933506984580859,0.962890625,1.0,0.01953125
2026-05-15T06:50,8,40,0.01953125,44,77,0.0,6.102581265131465,0.9334617801666926,0.962890625,1.0,0.01953125
2026-05-15T07:20,8,40,0.01953125,44,74,0.0,6.10259288764648,0.9334534517060413,0.962890625,1.0,0.01953125
2026-05-15T07:50,8,40,0.01953125,44,72,0.0,6.102598831982407,0.9334322772542202,0.962890625,1.0,0.01953125
2026-05-15T08:20,9,40,0.01953125,44,71,0.0,6.102600217572084,0.9334374359650499,0.962890625,1.0,0.01953125
2026-05-15T08:50,9,40,0.01953125,44,71,0.0,6.102601498659091,0.9334567350558111,0.962890625,1.0,0.01953125
2026-05-15T09:20,10,40,0.01953125,44,71,0.0,6.102598100880283,0.9334618836868659,0.962890625,1.0,0.01953125
2026-05-15T09:50,10,40,0.01953125,44,71,0.0,6.102600062645906,0.933467029334072,0.962890625,1.0,0.01953125
2026-05-15T10:20,10,40,0.01953125,43,71,0.0,6.102596076207966,0.9334721720000225,0.962890625,1.0,0.01953125
2026-05-15T10:50,10,40,0.01953125,42,71,0.0,6.102591185358921,0.9334773116873075,0.962890625,1.0,0.01953125
2026-05-15T11:20,10,40,0.01953125,42,71,0.0,6.102586197183248,0.9334965712959679,0.962890625,1.0,0.01953125
2026-05-15T11:50,12,40,0.01953125,41,71,0.0,6.102581911195251,0.933501700946011,0.962890625,1.0,0.01953125
2026-05-15T12:20,11,40,0.01953125,41,71,0.0,6.102577527088735,0.9335209423519872,0.962890625,1.0,0.01953125
2026-05-15T12:50,12,40,0.01953125,41,71,0.0,6.102571992958864,0.9335260619845713,0.962890625,1.0,0.01953125
2026-05-15T13:20,12,40,0.01953125,41,71,0.0,6.102566362557165,0.9335452852170801,0.962890625,1.0,0.01953125
2026-05-15T13:50,13,40,0.01953125,41,71,0.0,6.102557658150493,0.9335369639159944,0.962890625,1.0,0.01953125
2026-05-15T14:20,13,40,0.01953125,41,73,0.0,6.102545297747056,0.9335420744790809,0.962890625,1.0,0.01953125
2026-05-15T14:50,13,40,0.01953125,41,74,0.0,6.102529914144163,0.9335337589142971,0.962890625,1.0,0.01953125
2026-05-15T15:20,13,40,0.01953125,41,74,0.0,6.102514446367562,0.9335529577129931,0.962890625,1.0,0.01953125
2026-05-15T15:50,14,40,0.01953125,41,76,0.0,6.102491955160563,0.9335580592303139,0.962890625,1.0,0.01953125
2026-05-15T16:20,14,40,0.01953125,40,77,0.0,6.102470770661163,0.9335497462526959,0.962890625,1.0,0.01953125
2026-05-15T17:20,14,40,0.01953125,40,78,0.0,6.1024450554684035,0.9335414380733336,0.962890625,1.0,0.01953125
2026-05-15T17:50,14,40,0.01953125,40,78,0.0,6.102421331577752,0.9335465384986428,0.962890625,1.0,0.01953125
2026-05-15T18:20,14,40,0.01953125,40,78,0.0,6.102398020103705,0.9335382360372246,0.962890625,1.0,0.01953125
2026-05-15T18:50,13,40,0.01953125,40,78,0.0,6.102375994564555,0.9335171653567869,0.962890625,1.0,0.01953125
2026-05-15T19:20,13,40,0.01953125,40,78,0.0,6.102347624702423,0.9335088761493511,0.962890625,1.0,0.01953125
2026-05-15T19:50,13,40,0.01953125,40,76,0.0,6.102332943929414,0.9334878260744605,0.962890625,1.0,0.01953125
2026-05-15T20:20,13,40,0.01953125,40,73,0.0,6.1023303970226195,0.933479550095978,0.962890625,1.0,0.01953125
